"resposta","pergunta","pais","ano","n","p"
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MEX","2000",106742.226,11.6722056210825
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MEX","2003",96771.644,10.0611825263728
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MEX","2012",116684.7378,13.597440798737
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MEX","2015",332464.44843643,23.8668734790549
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MEX","2018",293216.055704518,19.7997962923772
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MEX","2022",371639.781582976,26.6651698489833
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MKD","2000",2185.2394,11.6531331996941
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MKD","2015",1782.35419368499,11.2473123401489
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MKD","2022",2125.837060453,12.8465106381249
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MLT","2015",762.274537810485,17.7438872108083
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MLT","2018",1010.06068842209,25.7341718981713
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MLT","2022",1132.16749049736,28.6262388908598
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MNE","2012",576.4847,11.6939972338145
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MNE","2015",1184.53700688115,17.4796133667084
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MNE","2018",1541.03088969609,21.7435270954367
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MNE","2022",1106.46267936443,17.4519253170892
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MNG","2022",7309.48175467026,17.903288358295
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MYS","2012",62515.0971,22.5992407859119
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MYS","2018",79964.792030443,20.5756718396998
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","MYS","2022",83780.9511172075,21.4577235284054
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NLD","2000",16635.4803,10.7844715934387
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NLD","2003",13226.9741,7.63897704727024
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NLD","2012",11260.7187,8.96485132891092
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NLD","2015",21462.1911617564,11.1889110953157
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NLD","2018",20442.5430472861,10.7433713735608
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NLD","2022",21472.6565680758,13.7656364201336
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NOR","2000",4866.8161,10.0113524016149
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NOR","2003",4525.4958,9.00013763630615
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NOR","2012",4651.0641,12.315879640418
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NOR","2015",10118.1781430338,17.4203328728405
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NOR","2018",9988.89878217214,17.9766216422582
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NOR","2022",10985.2129043346,18.628541678218
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NZL","2000",5949.7622,12.9459798220159
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NZL","2003",4976.2203,10.6659242717536
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NZL","2012",4965.4806,14.4662351769964
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NZL","2015",11991.4388325591,22.0940832664244
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NZL","2018",12725.6912488081,24.0109073009803
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","NZL","2022",15690.3406422483,27.8285476209812
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PAN","2018",11286.2593318556,29.2844624491139
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PAN","2022",10982.9434820748,26.0941823247265
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PER","2000",54652.0758,21.849986451404
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PER","2012",61328.1947,24.931122889844
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PER","2015",103441.081519927,23.9592150184286
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PER","2018",85342.0631445854,20.1000430993894
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PER","2022",105589.895305262,21.1571177095799
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PHL","2018",432234.145424849,30.8609927665785
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PHL","2022",598511.670552504,33.5696423650481
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","POL","2000",77204.8622,15.7396803646835
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","POL","2003",51227.6727,9.87131629358353
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","POL","2012",27714.6404,11.1318441100841
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","POL","2015",79537.9741109749,23.0071944535127
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","POL","2018",71769.2199272701,22.517687418042
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","POL","2022",78999.2810998499,23.1288229665485
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PRT","2000",19330.9102,19.795952357677
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PRT","2003",10857.6687,11.6658016146718
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PRT","2012",10135.6438,16.0514305528608
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PRT","2015",23534.6783962418,24.2092305610188
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PRT","2018",21134.0158345864,21.4281023366101
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PRT","2022",20012.7451517217,20.7156490772874
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PRY","2022",18429.4853767033,22.7512683843464
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","PSE","2022",23706.6421081849,26.8225649236305
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QAR","2015",2440.0437385887,7.58258297625388
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QAT","2012",2071.5235,31.7393117107646
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QAT","2015",3101.47022512906,23.9471574959919
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QAT","2018",4207.72092445482,27.6314828197562
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QAT","2022",4723.10833292004,25.7422142560453
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QAZ","2018",5757.22761375497,28.401022952439
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QAZ","2022",7720.82899570746,25.2897595987909
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QCH","2015",258346.359750398,19.3983751150607
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QCI","2018",165850.82867386,16.7137513566538
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QCN","2012",7466.3977,13.1982975470729
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QES","2015",52602.899367659,13.3721448762241
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QMR","2018",21353.7839707381,32.4842944415437
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QRS","2012",3289.5038,18.0687297212112
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QRT","2018",10841.9834188387,30.9345886971517
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QUC","2015",10806.1422967476,17.7388403541407
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QUD","2015",3928.77883651067,12.9829725606918
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QUE","2015",23474.2935059384,22.5365115673072
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","QUR","2022",29007.1742226281,17.5172801159476
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ROM","2000",31338.4466,15.3623105359131
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ROU","2012",24504.6666,26.5320640778431
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ROU","2015",25659.3928453945,15.6253930942094
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ROU","2018",26655.4263744749,17.9985332757351
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ROU","2022",30047.1419407823,18.5454200254505
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","RUS","2000",267183.0911,14.0318534044921
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","RUS","2003",292272.7619,14.7791450794019
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","RUS","2012",139214.6117,17.9818909560214
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","RUS","2015",303947.974898328,27.1156407198125
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","RUS","2018",403531.67389504,32.0928409136588
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SAU","2018",71318.6385040241,20.1457606067058
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SAU","2022",57383.6921226718,18.0763613952772
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SGP","2012",5614.5823,16.695677428028
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SGP","2015",10842.5734240216,23.4565343402344
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SGP","2018",10654.3181750387,24.1825509318838
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SGP","2022",10532.4871064591,25.1025514100967
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SLV","2022",18636.3546830876,27.3381330492019
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SRB","2012",4648.0627,10.5624111514197
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SRB","2018",11374.611955522,18.3772206682674
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SRB","2022",7881.69485261879,13.3023413515954
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SVK","2003",8412.9014,11.5080749043973
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SVK","2012",5850.6421,16.6799551405776
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SVK","2015",11184.682920644,22.5254410770061
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SVK","2018",10620.8613014358,23.9111319108887
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SVK","2022",9369.4552037229,19.744677759623
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SVN","2012",1264.5341,10.6369583799702
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SVN","2015",2929.15799835795,17.4636691202834
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SVN","2018",3136.97204845796,18.3038271656156
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SVN","2022",3051.45788130005,16.1878976219175
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SWE","2000",6098.0601,6.52158210931842
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SWE","2003",5171.22,4.93853023387897
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SWE","2012",5901.0362,9.83334076064562
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SWE","2015",18650.8519656936,20.3855522786588
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SWE","2018",15699.4609812976,16.8577630145905
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","SWE","2022",19346.0900286156,17.8307070629442
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TAP","2012",27500.4663,14.1890828816415
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TAP","2015",42617.773329438,16.950546730486
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TAP","2018",45809.1989286101,20.2071251267836
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TAP","2022",35818.8756063868,18.7742399934719
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","THA","2000",118034.6125,22.5540223394145
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","THA","2003",94926.8461,15.1327516184205
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","THA","2012",151726.7322,32.6483435727774
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","THA","2015",205875.694102796,32.4318579229167
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","THA","2018",213049.312812773,37.0061837160684
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","THA","2022",229045.511906093,37.8855222900856
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TTO","2015",2366.4692041529,17.9314931983897
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TUN","2003",24570.2557,17.7011058622343
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TUN","2012",26850.1172,36.1955467186143
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TUN","2015",42022.5847257951,36.9919366260121
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TUR","2003",49549.678,11.1342648448519
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TUR","2012",104431.3575,18.4189055082351
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TUR","2015",345594.413335413,37.3467957703147
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TUR","2018",222478.337651381,25.1396296025606
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","TUR","2022",268989.377973846,28.8181686252195
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","UKR","2018",62541.1486164124,20.5150326159003
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","URY","2003",2139.1033,7.22007864760031
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","URY","2012",3228.964,13.2818040755915
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","URY","2015",7932.7655024305,20.7193715015396
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","URY","2018",7624.62704382429,19.1834598071494
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","URY","2022",7423.06293786014,18.203676854398
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","USA","2000",451107.5086,15.686449691573
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","USA","2012",377218.9448,16.6028412015028
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","USA","2015",812201.152092983,23.044457030457
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","USA","2018",983428.244095129,27.6318047331017
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","USA","2022",1006205.80549922,27.4819865797545
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","UZB","2022",96593.9272299707,20.0377933367407
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","VNM","2012",71462.9268,11.2541959937445
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","VNM","2015",151126.698909829,17.2744025649485
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","VNM","2018",215848.442363666,23.3032316962028
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","VNM","2022",276698.889565106,29.4529934454174
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","YUG","2003",5878.6688,9.93775894125729
"Concordo","Sinto-me só na escola","ALB","2000",2610.4239,12.1442358015335
"Concordo","Sinto-me só na escola","ALB","2012",2579.7918,10.8399310597018
"Concordo","Sinto-me só na escola","ALB","2018",2811.73979940767,10.0553111941145
"Concordo","Sinto-me só na escola","ALB","2022",4203.32209713121,14.7868788280129
"Concordo","Sinto-me só na escola","ARE","2012",4289.1577,16.8176304237903
"Concordo","Sinto-me só na escola","ARE","2015",8149.04987991206,17.3567741621598
"Concordo","Sinto-me só na escola","ARE","2018",11491.3816851465,21.1227661767136
"Concordo","Sinto-me só na escola","ARE","2022",13337.9743481867,21.9501122586272
"Concordo","Sinto-me só na escola","ARG","2000",66044.27,13.9785566811649
"Concordo","Sinto-me só na escola","ARG","2012",54082.584,16.0667972607311
"Concordo","Sinto-me só na escola","ARG","2018",104257.711020886,18.4043015449863
"Concordo","Sinto-me só na escola","ARG","2022",131477.028585635,22.04877940347
"Concordo","Sinto-me só na escola","AUS","2000",16934.3758,7.58072885223687
"Concordo","Sinto-me só na escola","AUS","2003",14836.2697,6.48783626760015
"Concordo","Sinto-me só na escola","AUS","2012",18819.4185,11.6659882579502
"Concordo","Sinto-me só na escola","AUS","2015",42216.4151320539,16.4696131475678
"Concordo","Sinto-me só na escola","AUS","2018",49801.6615301964,19.3195383209392
"Concordo","Sinto-me só na escola","AUS","2022",47998.8156461041,18.0994045760453
"Concordo","Sinto-me só na escola","AUT","2000",6746.1795,9.6002823722834
"Concordo","Sinto-me só na escola","AUT","2003",6027.7929,7.40729949094805
"Concordo","Sinto-me só na escola","AUT","2012",3110.8052,5.83289630903927
"Concordo","Sinto-me só na escola","AUT","2015",11292.7034439922,15.3896059511455
"Concordo","Sinto-me só na escola","AUT","2018",10604.5479774903,14.1248476518171
"Concordo","Sinto-me só na escola","AUT","2022",10549.1989894042,13.8526018517641
"Concordo","Sinto-me só na escola","BEL","2000",7810.0649,7.31979871185678
"Concordo","Sinto-me só na escola","BEL","2003",6766.4985,6.38786345136174
"Concordo","Sinto-me só na escola","BEL","2012",5358.9382,7.27397768229412
"Concordo","Sinto-me só na escola","BEL","2015",10960.4404081777,9.53895701144642
"Concordo","Sinto-me só na escola","BEL","2018",11759.318660995,9.96342906259406
"Concordo","Sinto-me só na escola","BEL","2022",14024.4411753802,10.9019167927751
"Concordo","Sinto-me só na escola","BGR","2000",11503.3899,13.8506746800633
"Concordo","Sinto-me só na escola","BGR","2012",6454.2193,19.0162720547157
"Concordo","Sinto-me só na escola","BGR","2015",13369.505938499,24.9036389440893
"Concordo","Sinto-me só na escola","BGR","2018",12795.2716598779,26.7395580387165
"Concordo","Sinto-me só na escola","BGR","2022",12801.6865300569,23.9635817800506
"Concordo","Sinto-me só na escola","BIH","2018",4681.06927376742,16.2296250678225
"Concordo","Sinto-me só na escola","BLR","2018",11410.1371073093,14.5661886502181
"Concordo","Sinto-me só na escola","BRA","2000",248860.9562,8.51318880040127
"Concordo","Sinto-me só na escola","BRA","2003",124876.7668,7.27199851160418
"Concordo","Sinto-me só na escola","BRA","2012",285040.8247,19.9332473938353
"Concordo","Sinto-me só na escola","BRA","2015",481760.372823166,19.8585411883721
"Concordo","Sinto-me só na escola","BRA","2018",477014.502304616,23.4191034879797
"Concordo","Sinto-me só na escola","BRA","2022",601081.957563986,26.5616196226437
"Concordo","Sinto-me só na escola","BRN","2018",1574.56322138575,22.8230618425707
"Concordo","Sinto-me só na escola","BRN","2022",1448.1329551858,24.2162742841438
"Concordo","Sinto-me só na escola","CAN","2000",30970.4131,9.04146695797365
"Concordo","Sinto-me só na escola","CAN","2003",22912.5417,7.87860092669715
"Concordo","Sinto-me só na escola","CAN","2012",25196.4018,11.2379869536759
"Concordo","Sinto-me só na escola","CAN","2015",61064.6455297724,18.4181695966945
"Concordo","Sinto-me só na escola","CAN","2018",67009.8972429978,19.991199545128
"Concordo","Sinto-me só na escola","CAN","2022",76362.2005187468,21.3355112854925
"Concordo","Sinto-me só na escola","CHE","2000",6133.0499,8.81313716088612
"Concordo","Sinto-me só na escola","CHE","2003",5321.9678,6.39482978752616
"Concordo","Sinto-me só na escola","CHE","2012",2819.197,5.43430371360745
"Concordo","Sinto-me só na escola","CHE","2015",8110.93959050711,9.86450465661827
"Concordo","Sinto-me só na escola","CHE","2018",8136.74246566647,11.350937307132
"Concordo","Sinto-me só na escola","CHE","2022",9055.09913619221,11.9623925595369
"Concordo","Sinto-me só na escola","CHL","2000",38194.2508,17.9797199486779
"Concordo","Sinto-me só na escola","CHL","2012",12610.2933,8.46643455085301
"Concordo","Sinto-me só na escola","CHL","2015",34438.3857661107,16.899640952218
"Concordo","Sinto-me só na escola","CHL","2018",46516.7574103395,21.7538691867435
"Concordo","Sinto-me só na escola","CHL","2022",57899.1279438536,27.0419719540874
"Concordo","Sinto-me só na escola","COL","2012",40913.5265,12.5348721581185
"Concordo","Sinto-me só na escola","COL","2015",142779.662875637,25.1440002084966
"Concordo","Sinto-me só na escola","COL","2018",103691.169498188,19.5652565266948
"Concordo","Sinto-me só na escola","COL","2022",123504.825748651,21.0513814865426
"Concordo","Sinto-me só na escola","CRI","2012",2533.3015,10.1557706599755
"Concordo","Sinto-me só na escola","CRI","2015",11732.8167628712,22.6077557946065
"Concordo","Sinto-me só na escola","CRI","2018",7410.96049414292,16.2969016546784
"Concordo","Sinto-me só na escola","CRI","2022",12467.388280076,21.77712198639
"Concordo","Sinto-me só na escola","CZE","2000",11095.8944,8.92950411232244
"Concordo","Sinto-me só na escola","CZE","2003",8388.6467,7.40546072204819
"Concordo","Sinto-me só na escola","CZE","2012",5126.4146,9.75418849053256
"Concordo","Sinto-me só na escola","CZE","2015",15271.9215796342,18.0693189652048
"Concordo","Sinto-me só na escola","CZE","2018",16718.330358346,19.0397353308626
"Concordo","Sinto-me só na escola","CZE","2022",21168.0159206975,21.1118654437591
"Concordo","Sinto-me só na escola","DEU","2000",66315.4915,8.18854927895049
"Concordo","Sinto-me só na escola","DEU","2003",50178.567,6.27006071170156
"Concordo","Sinto-me só na escola","DEU","2012",25282.1143,6.08298019910595
"Concordo","Sinto-me só na escola","DEU","2015",93977.5387419515,12.6676214209874
"Concordo","Sinto-me só na escola","DEU","2018",87216.9964328913,11.8676260164466
"Concordo","Sinto-me só na escola","DEU","2022",85020.4542322683,12.4773307570999
"Concordo","Sinto-me só na escola","DNK","2000",5194.7592,11.008847072969
"Concordo","Sinto-me só na escola","DNK","2003",3108.1955,6.30727877359651
"Concordo","Sinto-me só na escola","DNK","2012",3005.3131,7.26888312787861
"Concordo","Sinto-me só na escola","DNK","2015",7829.52940542863,12.9084004310363
"Concordo","Sinto-me só na escola","DNK","2018",6633.80567231341,11.0624348737615
"Concordo","Sinto-me só na escola","DNK","2022",6481.3546241844,11.3888852199839
"Concordo","Sinto-me só na escola","DOM","2015",40832.5776261608,30.8636876030955
"Concordo","Sinto-me só na escola","DOM","2018",39605.5644395699,28.2230830625422
"Concordo","Sinto-me só na escola","DOM","2022",31949.5631944444,26.2147445069128
"Concordo","Sinto-me só na escola","DZA","2015",87754.2087082392,28.6173542717279
"Concordo","Sinto-me só na escola","ESP","2000",27865.2903,7.18847771831516
"Concordo","Sinto-me só na escola","ESP","2003",16691.4781,5.0166495744354
"Concordo","Sinto-me só na escola","ESP","2012",14042.6232,5.79472121081972
"Concordo","Sinto-me só na escola","ESP","2015",37146.4018180842,9.2881003287739
"Concordo","Sinto-me só na escola","ESP","2018",40839.7036897607,9.80067047045461
"Concordo","Sinto-me só na escola","ESP","2022",55646.586691313,12.1226622632392
"Concordo","Sinto-me só na escola","EST","2012",700.4127,9.11586367611023
"Concordo","Sinto-me só na escola","EST","2015",1596.10748448131,14.7323076471631
"Concordo","Sinto-me só na escola","EST","2018",1857.2795622744,16.2712261021142
"Concordo","Sinto-me só na escola","EST","2022",2298.31169086219,17.2223284394538
"Concordo","Sinto-me só na escola","FIN","2000",4749.6835,7.6952626582091
"Concordo","Sinto-me só na escola","FIN","2003",3706.6292,6.47827780705393
"Concordo","Sinto-me só na escola","FIN","2012",3341.7451,8.65491281983598
"Concordo","Sinto-me só na escola","FIN","2015",6727.31163744744,11.8159269426255
"Concordo","Sinto-me só na escola","FIN","2018",7909.76262836456,14.0812305164088
"Concordo","Sinto-me só na escola","FIN","2022",7753.24426305667,13.1511805918697
"Concordo","Sinto-me só na escola","FRA","2000",49556.8282,7.04671833097239
"Concordo","Sinto-me só na escola","FRA","2003",46524.7025,6.578714586227
"Concordo","Sinto-me só na escola","FRA","2012",31366.3607,6.9808371839929
"Concordo","Sinto-me só na escola","FRA","2015",68808.717648464,9.36244573092292
"Concordo","Sinto-me só na escola","FRA","2018",90678.8259646992,11.9869850188631
"Concordo","Sinto-me só na escola","FRA","2022",119274.348674868,15.2664188935832
"Concordo","Sinto-me só na escola","GBR","2000",43083.1637,6.89979804196666
"Concordo","Sinto-me só na escola","GBR","2003",36915.8885,5.68812883212258
"Concordo","Sinto-me só na escola","GBR","2012",33563.9526,7.51903196159332
"Concordo","Sinto-me só na escola","GBR","2015",85371.8734447165,13.6006849539273
"Concordo","Sinto-me só na escola","GBR","2018",95724.7496569797,16.0278643356075
"Concordo","Sinto-me só na escola","GBR","2022",117071.795479369,16.0103727464283
"Concordo","Sinto-me só na escola","GEO","2015",1930.32921553966,5.03554543157723
"Concordo","Sinto-me só na escola","GEO","2018",6633.44003285895,17.2346316800722
"Concordo","Sinto-me só na escola","GEO","2022",5584.93869961616,13.8187149908784
"Concordo","Sinto-me só na escola","GRC","2000",13454.8315,9.80108495952864
"Concordo","Sinto-me só na escola","GRC","2003",6662.3918,6.55950744749182
"Concordo","Sinto-me só na escola","GRC","2012",6483.1458,10.2383035449066
"Concordo","Sinto-me só na escola","GRC","2015",11544.0879308052,12.0054901595227
"Concordo","Sinto-me só na escola","GRC","2018",13368.4132708241,14.0174219714675
"Concordo","Sinto-me só na escola","GRC","2022",13304.0200320158,13.5635319846716
"Concordo","Sinto-me só na escola","GTM","2022",41314.6611762158,24.5213454540684
"Concordo","Sinto-me só na escola","HKG","2000",11319.2801,16.3545548131454
"Concordo","Sinto-me só na escola","HKG","2003",8282.7854,11.5010534567249
"Concordo","Sinto-me só na escola","HKG","2012",6359.9023,13.9870818561698
"Concordo","Sinto-me só na escola","HKG","2015",11152.1443850978,19.340591773795
"Concordo","Sinto-me só na escola","HKG","2018",11142.3334870847,21.8045442156732
"Concordo","Sinto-me só na escola","HKG","2022",9409.7680165389,19.5039286353408
"Concordo","Sinto-me só na escola","HRV","2012",2077.3681,6.9203302814488
"Concordo","Sinto-me só na escola","HRV","2015",5086.24823552368,12.4360714445937
"Concordo","Sinto-me só na escola","HRV","2018",4741.9649558899,13.3720967203896
"Concordo","Sinto-me só na escola","HRV","2022",4140.4860759133,11.8189292860162
"Concordo","Sinto-me só na escola","HUN","2000",8643.9435,8.14693117323788
"Concordo","Sinto-me só na escola","HUN","2003",7623.23,7.25371680896319
"Concordo","Sinto-me só na escola","HUN","2012",5097.9765,8.59053679999455
"Concordo","Sinto-me só na escola","HUN","2015",12300.0128766622,14.5314365800239
"Concordo","Sinto-me só na escola","HUN","2018",12625.7976462959,14.5536047715847
"Concordo","Sinto-me só na escola","HUN","2022",10781.8494835419,12.2535438917555
"Concordo","Sinto-me só na escola","IDN","2000",127755.0262,7.68351835082049
"Concordo","Sinto-me só na escola","IDN","2003",130310.1228,7.25763704351381
"Concordo","Sinto-me só na escola","IDN","2012",220106.0084,12.8332610996228
"Concordo","Sinto-me só na escola","IDN","2015",187089.473126273,6.04924774834546
"Concordo","Sinto-me só na escola","IDN","2018",642191.997069168,17.0410149522522
"Concordo","Sinto-me só na escola","IDN","2022",609728.633040404,16.0842355282735
